latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.651,96.299,325.8,1,1,1/28/2021,700,A,75,6.0NRT,309.4,12.6,D
20.132,99.783,310.6,1.4,1.2,1/28/2021,700,A,34,6.0NRT,296.1,6.3,D
19.974,98.513,315.5,1.2,1.1,1/28/2021,700,A,28,6.0NRT,298.8,7.1,D
19.577,95.587,323,1,1,1/28/2021,700,A,72,6.0NRT,309.5,8,D
19.507,94.979,318.3,1,1,1/28/2021,700,A,61,6.0NRT,306.3,6.3,D
20.006,98.531,316.8,1.2,1.1,1/28/2021,700,A,40,6.0NRT,299.2,10.3,D
19.887,97.555,319.6,1.1,1,1/28/2021,700,A,59,6.0NRT,303.4,9.8,D
19.894,97.559,320.6,1.1,1,1/28/2021,700,A,72,6.0NRT,303.7,10.8,D
19.892,97.548,316.5,1.1,1,1/28/2021,700,A,44,6.0NRT,302.9,7.3,D
19.519,94.874,316.9,1,1,1/28/2021,700,A,56,6.0NRT,304.7,6,D
19.919,97.683,324.5,1.1,1,1/28/2021,700,A,77,6.0NRT,306.6,13.1,D
19.843,97.102,337.5,1.1,1,1/28/2021,700,A,88,6.0NRT,310.5,29.8,D
20.099,98.944,321.1,1.3,1.1,1/28/2021,700,A,57,6.0NRT,307.7,10.6,D
19.977,97.975,323.1,1.1,1.1,1/28/2021,700,A,36,6.0NRT,303.3,13.7,D
19.862,97.109,332.1,1.1,1,1/28/2021,700,A,76,6.0NRT,306.7,22.6,D
20.116,98.917,328,1.3,1.1,1/28/2021,700,A,79,6.0NRT,307.2,22.6,D
20.126,98.915,319.4,1.3,1.1,1/28/2021,700,A,63,6.0NRT,302.6,11.3,D
19.571,94.855,316.2,1,1,1/28/2021,700,A,46,6.0NRT,304.6,5.5,D
20.548,102.434,310.3,2.3,1.5,1/28/2021,700,A,48,6.0NRT,297.4,14.4,D
19.66,95.078,325.2,1,1,1/28/2021,700,A,75,6.0NRT,307.2,12,D
20.199,98.923,324.4,1.3,1.1,1/28/2021,700,A,78,6.0NRT,303.5,20.5,D
20.282,99.516,321.6,1.4,1.2,1/28/2021,700,A,75,6.0NRT,302.9,22.5,D
19.941,96.869,319.2,1,1,1/28/2021,700,A,66,6.0NRT,300.2,9.2,D
19.755,95.478,324.9,1,1,1/28/2021,700,A,75,6.0NRT,309.5,9,D
20.006,97.213,327.1,1.1,1,1/28/2021,700,A,79,6.0NRT,304.6,15.7,D
19.664,94.794,318.2,1,1,1/28/2021,700,A,55,6.0NRT,305.5,6.1,D
20.241,98.93,334.4,1.3,1.1,1/28/2021,700,A,86,6.0NRT,306.7,37.9,D
20.252,98.941,319.2,1.3,1.1,1/28/2021,700,A,45,6.0NRT,304.5,11.5,D
20.251,98.928,344.8,1.3,1.1,1/28/2021,700,A,93,6.0NRT,306.4,62.3,D
20.104,97.798,318.2,1.1,1.1,1/28/2021,700,A,63,6.0NRT,302.8,6.9,D
20.25,98.935,340.7,1.3,1.1,1/28/2021,700,A,90,6.0NRT,306.4,51.4,D
20.249,98.923,331.1,1.3,1.1,1/28/2021,700,A,84,6.0NRT,306.6,30.1,D
19.787,95.323,325.7,1,1,1/28/2021,700,A,76,6.0NRT,312.2,8.5,D
20.112,97.325,326.5,1.1,1,1/28/2021,700,A,78,6.0NRT,308.5,12.7,D
20.166,97.034,344.1,1.1,1,1/28/2021,700,A,92,6.0NRT,310.8,42.2,D
20.164,97.024,334.8,1.1,1,1/28/2021,700,A,85,6.0NRT,307.8,26.4,D
20.279,97.7,317.9,1.1,1.1,1/28/2021,700,A,41,6.0NRT,304.1,7.6,D
20.495,99.271,340,1.4,1.2,1/28/2021,700,A,90,6.0NRT,303.5,55.2,D
20.493,99.258,341.5,1.4,1.2,1/28/2021,700,A,91,6.0NRT,304.1,59.2,D
19.851,94.507,315.4,1,1,1/28/2021,700,A,24,6.0NRT,303.9,5.5,D
19.861,94.515,316.1,1,1,1/28/2021,700,A,41,6.0NRT,304.9,5.2,D
20.594,99.658,317.2,1.4,1.2,1/28/2021,700,A,71,6.0NRT,300.6,17.6,D
20.552,99.224,315.9,1.4,1.2,1/28/2021,700,A,54,6.0NRT,301.4,9.7,D
20.168,96.323,325,1,1,1/28/2021,700,A,64,6.0NRT,309.7,10.3,D
20.268,96.981,319.1,1.1,1,1/28/2021,700,A,37,6.0NRT,305.5,7.5,D
20.421,98.011,322.6,1.2,1.1,1/28/2021,700,A,63,6.0NRT,304.8,14.4,D
20.275,96.893,326.5,1,1,1/28/2021,700,A,74,6.0NRT,305.8,15,D
20.598,99.364,323.4,1.4,1.2,1/28/2021,700,A,78,6.0NRT,297.8,28.8,D
20.597,99.352,311,1.4,1.2,1/28/2021,700,A,58,6.0NRT,297.8,11.2,D
20.401,97.782,328.6,1.1,1.1,1/28/2021,700,A,81,6.0NRT,306.2,21.5,D
20.43,97.931,315.2,1.1,1.1,1/28/2021,700,A,38,6.0NRT,303.4,6.5,D
20.156,95.832,318.6,1,1,1/28/2021,700,A,49,6.0NRT,306,5.4,D
20.475,98.127,317.6,1.2,1.1,1/28/2021,700,A,58,6.0NRT,305,7.5,D
20.364,96.945,319.3,1,1,1/28/2021,700,A,59,6.0NRT,305.2,6.7,D
20.362,96.935,324.2,1,1,1/28/2021,700,A,74,6.0NRT,308.7,11.9,D
20.201,95.636,320.1,1,1,1/28/2021,700,A,59,6.0NRT,307.1,5.5,D
20.319,96.277,330.3,1,1,1/28/2021,700,A,78,6.0NRT,311.7,15,D
20.317,96.267,325.7,1,1,1/28/2021,700,A,67,6.0NRT,312.8,8.3,D
20.747,99.324,307.6,1.4,1.2,1/28/2021,700,A,38,6.0NRT,296.3,7.2,D
20.515,97.447,318.4,1.1,1,1/28/2021,700,A,57,6.0NRT,303.2,9,D
20.514,97.437,327.1,1.1,1,1/28/2021,700,A,79,6.0NRT,304.3,19.9,D
20.754,99.317,308.1,1.4,1.2,1/28/2021,700,A,30,6.0NRT,297,7.2,D
20.582,97.908,319.3,1.1,1.1,1/28/2021,700,A,38,6.0NRT,306.8,6.9,D
20.58,97.897,328.1,1.1,1.1,1/28/2021,700,A,81,6.0NRT,308.3,18,D
20.526,97.47,314.7,1.1,1,1/28/2021,700,A,31,6.0NRT,298.9,7.3,D
20.616,98.024,312.1,1.2,1.1,1/28/2021,700,A,50,6.0NRT,298.4,7.7,D
20.614,97.936,317.5,1.2,1.1,1/28/2021,700,A,45,6.0NRT,305.2,6.9,D
20.021,93.434,319,1.1,1.1,1/28/2021,700,A,63,6.0NRT,307.3,11.2,D
20.576,97.093,320,1.1,1,1/28/2021,700,A,57,6.0NRT,307.4,7.6,D
20.575,97.083,323.6,1.1,1,1/28/2021,700,A,73,6.0NRT,306.2,11.3,D
20.637,97.48,313.6,1.1,1,1/28/2021,700,A,43,6.0NRT,296,8.2,D
20.635,97.469,316,1.1,1,1/28/2021,700,A,25,6.0NRT,299.7,9.3,D
20.224,94.288,317.3,1,1,1/28/2021,700,A,57,6.0NRT,303,10.4,D
20.084,93.308,325,1.1,1.1,1/28/2021,700,A,57,6.0NRT,310.1,15.8,D
20.588,96.559,318.5,1,1,1/28/2021,700,A,49,6.0NRT,299.6,11.2,D
20.807,98.087,319.6,1.2,1.1,1/28/2021,700,A,72,6.0NRT,299.1,15.1,D
20.806,98.076,314.2,1.2,1.1,1/28/2021,700,A,62,6.0NRT,303,9.3,D
20.694,97.068,320.8,1.1,1,1/28/2021,700,A,61,6.0NRT,302.4,9.3,D
20.107,93.053,323.1,1.2,1.1,1/28/2021,700,A,54,6.0NRT,309.9,13.1,D
20.778,97.226,325.2,1.1,1,1/28/2021,700,A,74,6.0NRT,310.6,14.9,D
20.751,96.881,326.4,1.1,1,1/28/2021,700,A,75,6.0NRT,312.7,14,D
20.749,96.87,322.7,1.1,1,1/28/2021,700,A,53,6.0NRT,309.1,10.4,D
20.831,97.418,313.6,1.1,1,1/28/2021,700,A,45,6.0NRT,301.7,6.1,D
20.873,97.659,321.4,1.1,1.1,1/28/2021,700,A,73,6.0NRT,303.7,11.2,D
21.378,101.823,316.2,2.1,1.4,1/28/2021,700,A,68,6.0NRT,291.4,32.2,D
20.218,93.05,322.7,1.2,1.1,1/28/2021,700,A,76,6.0NRT,307.8,12,D
20.822,96.863,323.6,1.1,1,1/28/2021,700,A,71,6.0NRT,307.5,11.6,D
20.821,96.853,322.4,1.1,1,1/28/2021,700,A,69,6.0NRT,307.1,10.4,D
20.968,97.682,318.5,1.1,1.1,1/28/2021,700,A,62,6.0NRT,305.5,9.6,D
20.961,97.01,326.3,1.1,1,1/28/2021,700,A,68,6.0NRT,312.2,10.1,D
20.963,96.958,325.4,1.1,1,1/28/2021,700,A,75,6.0NRT,311.3,11.7,D
21.074,97.572,322.5,1.1,1.1,1/28/2021,700,A,60,6.0NRT,302.4,15.3,D
21.013,97.116,330.9,1.1,1,1/28/2021,700,A,82,6.0NRT,306.9,20.4,D
20.995,96.984,324.7,1.1,1,1/28/2021,700,A,45,6.0NRT,313.6,9.6,D
21.033,97.137,326.2,1.1,1,1/28/2021,700,A,49,6.0NRT,306.2,13.6,D
21.049,97.187,322.9,1.1,1,1/28/2021,700,A,28,6.0NRT,307.7,11.1,D
21.077,97.183,320.5,1.1,1,1/28/2021,700,A,32,6.0NRT,305.8,6.7,D
21.18,97.749,314.9,1.1,1.1,1/28/2021,700,A,62,6.0NRT,302.5,6.1,D
21.098,96.992,331.7,1.1,1,1/28/2021,700,A,75,6.0NRT,308.5,18.8,D
21.097,96.982,326.1,1.1,1,1/28/2021,700,A,28,6.0NRT,311.7,9.9,D
21.104,96.986,339.7,1.1,1,1/28/2021,700,A,89,6.0NRT,310.4,31.6,D
21.143,97.21,319.2,1.1,1,1/28/2021,700,A,39,6.0NRT,306.2,8.2,D
21.249,97.957,316.3,1.2,1.1,1/28/2021,700,A,66,6.0NRT,301.7,11.2,D
21.247,97.946,316.1,1.2,1.1,1/28/2021,700,A,66,6.0NRT,300,11.1,D
21.173,97.226,314.6,1.1,1,1/28/2021,700,A,44,6.0NRT,302,6.6,D
21.305,98.167,318,1.2,1.1,1/28/2021,700,A,47,6.0NRT,304.9,9.4,D
21.177,97.11,324.8,1.1,1,1/28/2021,700,A,75,6.0NRT,305.4,13.5,D
21.176,97.1,355.2,1.1,1,1/28/2021,700,A,97,6.0NRT,307.9,70.8,D
20.585,92.971,318.2,1.2,1.1,1/28/2021,700,A,32,6.0NRT,308,7.1,D
20.596,92.98,348.1,1.2,1.1,1/28/2021,700,A,94,6.0NRT,310.4,57.3,D
20.594,92.969,348.5,1.2,1.1,1/28/2021,700,A,94,6.0NRT,310.4,59.5,D
21.311,97.873,317,1.2,1.1,1/28/2021,700,A,67,6.0NRT,305.6,9.6,D
21.144,96.594,315.4,1,1,1/28/2021,700,A,36,6.0NRT,300.1,9.3,D
20.622,92.991,323.1,1.2,1.1,1/28/2021,700,A,77,6.0NRT,309,12.3,D
20.62,92.98,360.2,1.2,1.1,1/28/2021,700,A,100,6.0NRT,311.6,93.8,D
21.24,97.104,321.9,1.1,1,1/28/2021,700,A,72,6.0NRT,304.4,12.6,D
21.239,97.094,321.9,1.1,1,1/28/2021,700,A,72,6.0NRT,305.1,12.8,D
21.269,96.964,327.8,1.1,1,1/28/2021,700,A,55,6.0NRT,302.2,18.6,D
21.431,98.119,330.2,1.2,1.1,1/28/2021,700,A,84,6.0NRT,306.8,24.5,D
21.433,98.125,319.1,1.2,1.1,1/28/2021,700,A,73,6.0NRT,305.8,12,D
21.432,98.113,323.4,1.2,1.1,1/28/2021,700,A,78,6.0NRT,306.5,17.3,D
21.285,96.966,328,1.1,1,1/28/2021,700,A,66,6.0NRT,304,20.3,D
21.277,96.906,318.6,1.1,1,1/28/2021,700,A,36,6.0NRT,305.7,5.9,D
21.469,98.096,312.3,1.2,1.1,1/28/2021,700,A,46,6.0NRT,301.6,6.6,D
21.468,98.085,313.4,1.2,1.1,1/28/2021,700,A,55,6.0NRT,301.1,8.6,D
21.317,96.92,317.8,1.1,1,1/28/2021,700,A,42,6.0NRT,305.3,6.3,D
21.648,98.14,320.1,1.2,1.1,1/28/2021,700,A,56,6.0NRT,304.1,13.7,D
21.466,96.528,318.4,1,1,1/28/2021,700,A,52,6.0NRT,305.5,7,D
21.461,96.489,319.7,1,1,1/28/2021,700,A,58,6.0NRT,305.8,7.6,D
21.644,97.609,317.9,1.1,1.1,1/28/2021,700,A,57,6.0NRT,305.2,11.6,D
21.511,96.585,316.4,1,1,1/28/2021,700,A,26,6.0NRT,305.2,7.7,D
21.51,96.575,318.9,1,1,1/28/2021,700,A,46,6.0NRT,307.3,10.3,D
21.614,96.939,318.7,1.1,1,1/28/2021,700,A,59,6.0NRT,306.3,6.3,D
21.636,96.894,324.3,1.1,1,1/28/2021,700,A,76,6.0NRT,306.9,13.6,D
21.618,96.432,315.2,1,1,1/28/2021,700,A,39,6.0NRT,303.7,5.8,D
21.666,96.307,321.7,1,1,1/28/2021,700,A,69,6.0NRT,306.7,9.3,D
21.665,96.297,318.5,1,1,1/28/2021,700,A,46,6.0NRT,306,5.8,D
21.896,97.84,313.8,1.2,1.1,1/28/2021,700,A,39,6.0NRT,301,5.3,D
21.99,98.347,320.6,1.3,1.1,1/28/2021,700,A,76,6.0NRT,305.4,14.4,D
21.741,96.446,319.2,1,1,1/28/2021,700,A,41,6.0NRT,307,6.8,D
21.842,97.011,312.8,1.1,1,1/28/2021,700,A,19,6.0NRT,302.2,5.9,D
21.851,97.01,315.9,1.1,1,1/28/2021,700,A,57,6.0NRT,301.2,9.1,D
21.781,96.413,317.8,1,1,1/28/2021,700,A,61,6.0NRT,303.6,7.7,D
21.894,97.195,315.8,1.1,1,1/28/2021,700,A,39,6.0NRT,304.4,8.1,D
21.904,96.981,317.5,1.1,1,1/28/2021,700,A,62,6.0NRT,305.8,9,D
21.854,96.473,317.8,1,1,1/28/2021,700,A,61,6.0NRT,303.1,7.8,D
22.03,97.451,321.6,1.1,1.1,1/28/2021,700,A,47,6.0NRT,308.3,9.1,D
22.035,97.275,322.8,1.1,1.1,1/28/2021,700,A,70,6.0NRT,305.6,14.9,D
22.069,97.455,326.4,1.1,1.1,1/28/2021,700,A,80,6.0NRT,309.5,14.1,D
22.055,97.348,318.8,1.1,1.1,1/28/2021,700,A,69,6.0NRT,301.1,12,D
22.085,97.508,324.2,1.1,1.1,1/28/2021,700,A,57,6.0NRT,307.2,13.1,D
22,96.864,320.9,1.1,1,1/28/2021,700,A,71,6.0NRT,304.6,10.6,D
21.998,96.854,348,1.1,1,1/28/2021,700,A,94,6.0NRT,306.5,54.7,D
21.564,93.758,309.2,1.1,1,1/28/2021,700,A,33,6.0NRT,294.8,7.5,D
22.098,97.423,322.9,1.1,1.1,1/28/2021,700,A,43,6.0NRT,308.6,10.7,D
21.568,93.664,309.8,1.1,1,1/28/2021,700,A,16,6.0NRT,293.6,6.1,D
21.576,93.651,312.3,1.1,1,1/28/2021,700,A,59,6.0NRT,297.3,8.1,D
22.387,99.178,319.3,1.4,1.2,1/28/2021,700,A,75,6.0NRT,298.4,21.6,D
22.22,97.844,318.1,1.2,1.1,1/28/2021,700,A,53,6.0NRT,302.3,10.6,D
22.086,96.767,319,1.1,1,1/28/2021,700,A,58,6.0NRT,305,10.1,D
22.395,99.185,311,1.4,1.2,1/28/2021,700,A,20,6.0NRT,297.5,9.3,D
22.393,99.17,312.6,1.4,1.2,1/28/2021,700,A,47,6.0NRT,298.4,11.4,D
22.192,97.513,324.3,1.1,1.1,1/28/2021,700,A,78,6.0NRT,301.6,18.1,D
22.191,97.502,325.4,1.1,1.1,1/28/2021,700,A,79,6.0NRT,302.1,18.8,D
22.166,97.017,316.3,1.1,1,1/28/2021,700,A,61,6.0NRT,304.1,6.1,D
22.261,97.525,319.2,1.1,1.1,1/28/2021,700,A,39,6.0NRT,302.2,10.1,D
22.154,96.642,324.1,1.1,1,1/28/2021,700,A,74,6.0NRT,302,14.7,D
22.133,96.49,315.9,1,1,1/28/2021,700,A,44,6.0NRT,296.6,9.3,D
22.275,97.528,320.5,1.1,1.1,1/28/2021,700,A,66,6.0NRT,302.6,12.2,D
22.279,97.483,319.5,1.1,1.1,1/28/2021,700,A,39,6.0NRT,304.2,10,D
22.304,97.603,323.4,1.2,1.1,1/28/2021,700,A,65,6.0NRT,304,12.9,D
22.29,97.492,318.8,1.1,1.1,1/28/2021,700,A,36,6.0NRT,305,7.5,D
22.314,97.601,325.3,1.2,1.1,1/28/2021,700,A,77,6.0NRT,306.5,15.8,D
22.311,97.579,333.5,1.2,1.1,1/28/2021,700,A,85,6.0NRT,305.2,28.5,D
22.31,97.568,317.1,1.2,1.1,1/28/2021,700,A,50,6.0NRT,301.4,7.8,D
21.749,93.578,313.5,1.1,1,1/28/2021,700,A,54,6.0NRT,295.4,10.9,D
21.747,93.568,318.4,1.1,1,1/28/2021,700,A,69,6.0NRT,298.4,15.4,D
22.337,97.632,323.4,1.2,1.1,1/28/2021,700,A,77,6.0NRT,303.9,15.1,D
22.286,97.088,317.1,1.1,1,1/28/2021,700,A,49,6.0NRT,303.5,8.3,D
22.367,97.638,321.5,1.2,1.1,1/28/2021,700,A,75,6.0NRT,303.3,14,D
22.346,97.473,325.4,1.1,1.1,1/28/2021,700,A,79,6.0NRT,299.1,21,D
21.951,94.617,318,1,1,1/28/2021,700,A,63,6.0NRT,305.4,5.8,D
22.376,97.518,342,1.1,1.1,1/28/2021,700,A,91,6.0NRT,305.5,47,D
22.375,97.507,328.4,1.1,1.1,1/28/2021,700,A,82,6.0NRT,304.1,23,D
22.395,97.593,316.1,1.2,1.1,1/28/2021,700,A,63,6.0NRT,302.1,7.6,D
22.399,97.548,317.6,1.2,1.1,1/28/2021,700,A,58,6.0NRT,302.9,8.3,D
22.398,97.537,325.5,1.1,1.1,1/28/2021,700,A,79,6.0NRT,303.4,18.1,D
22.263,96.297,317.6,1,1,1/28/2021,700,A,46,6.0NRT,304.7,7.4,D
22.02,94.52,316.8,1,1,1/28/2021,700,A,61,6.0NRT,304.9,4.6,D
22.386,97.002,320,1.1,1,1/28/2021,700,A,65,6.0NRT,299.8,13.3,D
22.421,97.229,310.4,1.1,1.1,1/28/2021,700,A,33,6.0NRT,298.3,7.4,D
22.361,96.695,316.1,1.1,1,1/28/2021,700,A,50,6.0NRT,303.9,6.7,D
22.369,96.548,317.5,1.1,1,1/28/2021,700,A,57,6.0NRT,305.4,7.1,D
22.549,97.435,339.2,1.1,1.1,1/28/2021,700,A,90,6.0NRT,305.4,40.7,D
22.548,97.424,320.9,1.1,1.1,1/28/2021,700,A,63,6.0NRT,302.8,10.9,D
22.513,97.078,322.7,1.1,1,1/28/2021,700,A,68,6.0NRT,301.7,14.1,D
22.5,96.552,315.8,1.1,1,1/28/2021,700,A,44,6.0NRT,303.6,6.5,D
22.453,95.747,325.1,1,1,1/28/2021,700,A,76,6.0NRT,308.9,11.2,D
23.056,100.403,309.7,1.8,1.3,1/28/2021,700,A,64,6.0NRT,294.7,14.5,D
22.763,97.786,321.9,1.2,1.1,1/28/2021,700,A,70,6.0NRT,306,13.8,D
22.977,99.292,314,1.5,1.2,1/28/2021,700,A,69,6.0NRT,296.2,16.4,D
22.975,99.278,315.6,1.5,1.2,1/28/2021,700,A,72,6.0NRT,299.7,18.5,D
22.287,94.02,314.9,1,1,1/28/2021,700,A,42,6.0NRT,301.4,5.9,D
22.808,97.644,318.9,1.2,1.1,1/28/2021,700,A,63,6.0NRT,301,12,D
23.038,99.344,311.9,1.5,1.2,1/28/2021,700,A,66,6.0NRT,299.1,12,D
22.64,95.964,322,1,1,1/28/2021,700,A,73,6.0NRT,307.8,8.3,D
22.58,95.338,319.4,1,1,1/28/2021,700,A,68,6.0NRT,304.8,6.4,D
22.579,95.329,321.4,1,1,1/28/2021,700,A,72,6.0NRT,305.4,7.9,D
22.703,96.024,319.1,1,1,1/28/2021,700,A,68,6.0NRT,305.4,7.6,D
22.621,95.43,322,1,1,1/28/2021,700,A,52,6.0NRT,306.1,7.4,D
22.67,95.643,320,1,1,1/28/2021,700,A,56,6.0NRT,306.6,5,D
22.679,95.641,320.2,1,1,1/28/2021,700,A,65,6.0NRT,306.1,5.2,D
22.67,95.514,319.5,1,1,1/28/2021,700,A,69,6.0NRT,307.2,6.6,D
22.648,95.36,324.1,1,1,1/28/2021,700,A,64,6.0NRT,306,8.9,D
22.931,97.397,316.7,1.1,1.1,1/28/2021,700,A,63,6.0NRT,303.4,10.3,D
22.664,95.337,322.3,1,1,1/28/2021,700,A,70,6.0NRT,305.9,7.9,D
23.334,100.544,311.5,1.8,1.3,1/28/2021,700,A,61,6.0NRT,295.4,17.9,D
23.348,100.56,313.1,1.8,1.3,1/28/2021,700,A,70,6.0NRT,296.2,22.2,D
22.697,95.381,321.5,1,1,1/28/2021,700,A,60,6.0NRT,305.9,6.6,D
22.706,95.38,319.6,1,1,1/28/2021,700,A,47,6.0NRT,305.4,5,D
22.389,93.228,308.1,1.1,1,1/28/2021,700,A,55,6.0NRT,296.3,6.9,D
22.741,95.562,329.9,1,1,1/28/2021,700,A,82,6.0NRT,306.2,16.3,D
22.739,95.552,324.7,1,1,1/28/2021,700,A,74,6.0NRT,308,9.7,D
23.353,100.554,306.9,1.8,1.3,1/28/2021,700,A,36,6.0NRT,294.9,11.2,D
23.36,100.498,313.6,1.8,1.3,1/28/2021,700,A,70,6.0NRT,294.8,23.7,D
23.048,97.765,314.1,1.2,1.1,1/28/2021,700,A,49,6.0NRT,302.3,7.9,D
